CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE
"5563504",2012,20121010,1942,20120924,1900,"32565","2049","1","5","7","1942","0","0","0","","0","20TL59","JAMES M WOOD BL","HOOVER ST","38","W","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","21",22106,"","N","C","C","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,1,0,0,0,0,0,0,"-","-",,
"5563512",2012,20121010,1942,20120318,0010,"26874","0647","7","5","7","1942","0","0","0","F","0","8TL35","HOLLYWOOD BL","ARGYLE AV","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","09",21801,"A","N","D","C","A","A","H","-","C","A","0","","","","","Y","","-","- ",0,0,1,0,0,0,0,0,0,"-","-",,
"5563520",2012,20121009,1942,20120910,1030,"30710","1383","1","5","7","1942","0","0","0","M","0","13TL53","61ST ST","MAIN ST","154","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"B","-","22",,"","N","E","I","A","A","E","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563527",2012,20121011,1942,20120917,0330,"36589","2026","1","5","7","1942","0","0","0","","0","14TL47","NEW HAMPSHIRE AV","5TH ST","14","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","01",23152,"A","N","H","E","A","A","H","-","C","D","0","","","","","Y","Y","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5563539",2012,20121012,1942,20120827,1000,"37483","1375","1","5","7","1942","0","0","0","M","0","13A75","WASHINGTON BL","HILL ST","40","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","C","A","A","H","-","A","A","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563544",2012,20121011,1942,20120914,1950,"33048","817","5","5","7","1942","0","0","0","","0","8T35","WESTWOOD BL","KINROSS AV","63","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","C","A","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563550",2012,20121011,1942,20120921,2055,"38050","0427","5","5","7","1942","0","0","0","D","0","4T43","DUDLEY DR","DUDLEY PL","50","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"C","-","18",,"","N","E","I","A","A","H","-","D","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5563552",2012,20121011,1942,20120913,1835,"33191","857","4","5","7","1942","0","0","0","","0","8T35","PICO BL","EDRIS DR","40","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","04",21703,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5563554",2012,20121011,1942,20120922,2345,"38502","1176","6","5","7","1942","0","0","0","K","0","2T15","SHOREDALE AV","CRYSTAL ST","345","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","E","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563582",2012,20121010,1942,20120920,1255,"","","4","5","7","1942","0","0","0","","0","","RT 405","MULHOLLAND DR","428","S","N","A","-","Y","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"FR","-",34.12555,118.47583
"5563620",2012,20121016,1942,20120903,0005,"39397","1239","1","5","7","1942","0","0","0","L","0","3T5","BUDLONG AV","58TH ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","H","C","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563639",2012,20121016,1942,20120924,0700,"37770","1494","1","5","7","1942","0","0","0","N","0","14TL52","IMPERIAL HWY","PERSHING DR","81","E","N","A","-","Y","",,,"","",,"","","","Y","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5563643",2012,20121012,1942,20121003,1235,"38033","1989","3","5","7","1942","0","0","0","","0","10TL36","SHELDON ST","ARLETA AV","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,2,2,"A","-","09",21801,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","J","48",0,0,2,0,0,0,0,0,0,"-","-",,
"5563648",2012,20121016,1942,20120712,1245,"37740","0334","4","5","7","1942","0","0","0","C","0","5TL21","CRENSHAW BL","36TH ST","25","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"B","-","22",,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563684",2012,20121023,1942,20120803,0700,"37623","0728","5","5","7","1942","0","0","0","G","0","8TL35","COMEY AV","VENICE BL","429","S","N","B","-","N","",,,"","",,"","","","N","0",0,0,3,"A","-","06",21750,"","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5563692",2012,20121024,1942,20120907,0730,"39356","1795","5","5","7","1942","0","0","0","Q","0","21TL65","BALBOA BL","ROSCOE BL","0","","Y","A","-","N","",,,"","",,"","","","Y","3",0,2,3,"A","-","09",21801,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,1,1,0,0,0,0,0,0,"-","-",,
"5563716",2012,20121025,1942,20120830,1340,"37952","0192","4","5","7","1942","0","0","0","A","0","13TL53","GRAND AV","18TH ST","112","S","N","A","-","N","",,,"","",,"","","","Y","2",0,1,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",1,0,0,0,0,0,0,0,0,"-","-",,
"5563720",2012,20121022,1942,20120830,1345,"26238","1102","4","5","7","1942","0","0","0","K","0","11TL32","GARDEN AV","LOS FELIZ BL","128","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","F","26",0,0,0,0,0,0,0,0,0,"-","-",,
"5563724",2012,20121022,1942,20120829,1330,"38171","1144","3","5","7","1942","0","0","0","K","0","2TL28","LANTERMAN TER","MICHELTORENA ST","180","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"C","-","18",,"","N","E","J","A","B","C","-","A","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5563755",2012,20121023,1942,20120809,1415,"33839","0745","4","5","7","1942","0","0","0","G","0","6TL2","OLYMPIC BL","COCHRAN AV","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","17",21451,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5563759",2012,20121023,1942,20120808,1450,"37911","0752","3","5","7","1942","0","0","0","G","0","8TL28","FAIRFAX AV","WHITWORTH DR","250","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5563773",2012,20121026,1942,20120829,1335,"39444","0929","3","5","7","1942","0","0","0","I","0","9TL57","VICTORY BL","WOODMAN AV","0","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","M","B","C","A","A","H","-","A","A","0","","","","","Y","","-","99",0,0,0,0,0,0,0,0,0,"-","-",,
"5563774",2012,20121026,1942,20120904,1200,"39341","0497","2","5","7","1942","0","0","0","D","0","13TL55","SOTO ST","OLYMPIC","200","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5563777",2012,20121026,1942,20120829,0945,"37590","1533","3","5","7","1942","0","0","0","O","0","15TL45","HOLLYWOOD FWY","BURBANK BL","800","N","N","A","-","Y","",,,"","",,"","","","N","0",0,0,2,"A","-","04",21703,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5563796",2012,20121023,1942,20120619,0715,"39479","1708","2","5","7","1942","0","0","0","Q","0","19TL77","WOODLEY AV","BALBOA BL","9","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5563803",2012,20121026,1942,20120825,2100,"35481","1908","6","5","7","1942","0","0","0","","0","16TL28","HUBBARD ST","SIMSHAW AV","150","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"C","-","18",,"","N","E","I","A","A","H","-","C","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5563809",2012,20121026,1942,20120817,0900,"40712","1803","5","5","7","1942","0","0","0","R","0","18T23","87TH ST","WALL ST","150","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","F","27",0,0,0,0,0,0,0,0,0,"-","-",,
"5563814",2012,20121026,1942,20120731,0940,"38897","0812","2","5","7","1942","0","0","0","H","0","7TL23","ELKINS RD","OAKMONT DR","138","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","06",21750,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5563815",2012,20121026,1942,20120726,0625,"35643","0622","4","5","7","1942","0","0","0","F","0","6TL7","VISTA ST","HILLSIDE AV","16","N","N","B","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","E","A","A","H","-","A","D","0","","","","Y","Y","","F","27",0,0,0,0,0,0,0,0,0,"-","-",,
"5563826",2012,20121026,1942,20120703,0806,"40033","0813","2","5","7","1942","0","0","0","H","0","8A29","N BUNDY DR","BANFF LN","43","S","N","B","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5563855",2012,20121024,1942,20120830,1430,"39166","0702","4","5","7","1942","0","0","0","G","0","14TL47","MELROSE AV","VISTA ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","H","D","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563868",2012,20121025,1942,20120725,1555,"38380","2097","3","5","7","1942","0","0","0","","0","7TL38","WASHINGTON BL","MARIPOSA AV","51","W","N","A","-","N","",,,"","",,"","","","Y","0",0,0,3,"C","-","18",,"","N","C","E","A","A","H","-","A","A","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5563886",2012,20121025,1942,20120802,1245,"40025","2029","4","5","7","1942","0","0","0","","0","20TL56","6TH ST","VIRGIL","100","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5563899",2012,20121024,1942,20120724,1650,"36659","0336","2","5","7","1942","0","0","0","C","0","3TL57","WESTERN AV","27TH ST","20","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"B","-","22",,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563915",2012,20121025,1942,20120802,1400,"40025","2015","4","5","7","1942","0","0","0","","0","20TL56","VERMONT AV","1ST ST","64","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5563923",2012,20121031,1942,20120912,2250,"40638","0525","3","5","7","1942","0","0","0","E","0","18T23","AVALON BL","E ST","153","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"A","-","03",22350,"","N","E","I","A","B","G","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563930",2012,20121031,1942,20120812,1845,"39028","0362","7","5","7","1942","0","0","0","C","0","3TL5","RODEO RD","RODEO LN","121","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","E","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5563949",2012,20121106,1942,20121015,0750,"36607","1232","1","5","7","1942","0","0","0","L","0","12T41","SLAUSON AV","VICTORIA AV","22","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5563961",2012,20121106,1942,20120922,2305,"40638","0506","6","5","7","1942","0","0","0","E","0","12T41","HARVARD BL","CARSON ST","150","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","13",22515,"A","N","B","E","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563965",2012,20121106,1942,20120811,1900,"37686","1415","6","5","7","1942","0","0","0","N","0","8T35","LINCOLN BL","PALMS BL","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5563967",2012,20121024,1942,20120912,1140,"40088","0397","3","5","7","1942","0","0","0","C","0","5TL21","KANSAS","VERNON","39","N","N","A","-","N","",,,"","",,"","","","N","4",0,1,1,"C","-","18",,"","N","G","J","A","A","H","-","A","A","0","","","","","Y","","-","- ",0,0,1,0,0,0,0,0,0,"-","-",,
"5563978",2012,20121031,1942,20120801,2000,"39222","0647","3","5","7","1942","0","0","0","F","0","6T7","EL CENTRO AV","VISTA DEL MAR AV","11","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","H","E","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5563979",2012,20121024,1942,20121006,0440,"38639","1208","6","5","7","1942","0","0","0","L","0","12T41","VERNON AV","HOOVER ST","100","E","N","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","09",21801,"A","N","D","C","A","A","H","-","C","A","0","","","","","Y","","J","48",0,0,1,0,0,0,0,0,0,"-","-",,
"5563998",2012,20121031,1942,20121014,0535,"40778","0363","7","5","7","1942","0","0","0","C","0","18T23","STOCKER ST","CRENSHAW BL","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","01",23152,"A","N","A","E","A","A","H","-","C","A","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5564013",2012,20121105,1942,20121004,1545,"38380","0643","4","5","7","1942","0","0","0","F","0","6TL4","HAWTHORN AV","DETROIT AV","104","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","06",21750,"","N","B","E","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5564017",2012,20121105,1942,20120928,2330,"31667","0646","5","5","7","1942","0","0","0","F","0","6T7","HOLLYWOOD BL","LAS PALMAS AV","4","E","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","21",22106,"","N","H","C","A","A","H","-","C","A","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5564021",2012,20121105,1942,20121003,2205,"36589","665","3","5","7","1942","0","0","0","","0","14TL47","HIGHLAND AV","SELMA AV","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","06",21750,"","N","B","E","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5564025",2012,20121114,1942,20121007,1035,"38365","1371","7","5","7","1942","0","0","0","M","0","2TL15","58TH ST","BROADWAY","199","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","J","43",0,0,0,0,0,0,0,0,0,"-","-",,
"5564053",2012,20121101,1942,20120520,0145,"20173","1431","7","5","7","1942","0","0","0","N","0","","PACIFIC AV","WINDWARD AV","15","N","N","A","-","N","",,,"","",,"","","","N","4",0,1,3,"A","-","17",22517,"","N","B","C","E","A","H","-","C","A","0","Y","","","","Y","Y","N","60",0,0,1,0,1,0,0,0,0,"-","-",33.98758,118.47223
"5564057",2012,20121105,1942,20120721,1950,"020284","1497","6","5","7","1942","0","0","0","N","0","901","LA CIENEGA BL","CENTURY BL","1000","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",33.94756,118.3702
"5564063",2012,20121101,1942,20120921,1215,"34378","2024","5","5","7","1942","0","0","0","","0","20A71","HARVARD","WILSHIRE BL","300","S","N","A","-","N","",,,"","",,"","","","N","3",0,1,2,"C","-","18",,"","N","H","G","A","A","H","-","A","D","0","","Y","","","Y","","-","- ",0,1,0,0,0,0,1,0,0,"-","-",,
"5638007",2012,20120725,1942,20120710,2130,"37613","0835","2","5","7","1942","0","0","0","H","0","20T59","SEPULVEDA BL","NEBRASKA AV","320","S","N","A","-","N","",,,"","",,"","","","Y","1",1,0,3,"A","-","11",21954,"A","N","G","B","D","A","H","-","C","A","0","Y","","","","Y","Y","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638008",2012,20120725,1942,20120710,1815,"34959","0824","2","5","7","1942","0","0","0","H","0","7TL23","SUNSET BL","AMALFI DR","79","W","N","A","-","N","",,,"","",,"","","","Y","1",1,0,1,"A","-","03",22350,"","N","E","I","A","A","H","-","A","D","0","","","Y","","Y","","C","02",0,0,0,0,0,0,0,1,0,"-","-",,
"5638009",2012,20120725,1942,20120711,0945,"37623","0735","3","5","7","1942","0","0","0","G","0","8TL35","6TH ST","HAUSER BL","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,2,3,"A","-","09",21801,"A","N","A","C","F","A","H","-","A","A","0","Y","","","","Y","","A","01",0,1,1,1,0,0,0,0,0,"-","-",,
"5638047",2012,20121017,1942,20120630,0845,"38897","0835","6","5","7","1942","0","0","0","H","0","7TL23","LITTLE SANTA MONICA","KELTON AV","25","W","N","A","-","N","",,,"","",,"","","","N","1",1,0,3,"A","-","07",21658,"A","N","G","B","E","A","H","-","A","D","0","Y","","","","Y","","A","07",0,0,0,1,0,0,0,0,0,"-","-",,
"5638054",2012,20120730,1942,20120714,2220,"38394","2041","6","5","7","1942","0","0","0","","0","6T7","OLYMPIC BL","NORTON AV","149","E","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21954,"A","F","G","B","D","A","H","-","C","D","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638076",2012,20120801,1942,20120714,0340,"25115","1327","6","5","7","1942","0","0","0","M","0","11T21","COMPTON AV","21ST","61","N","N","A","-","N","",,,"","",,"","","","Y","1",1,2,2,"A","-","01",23152,"A","N","F","A","A","A","H","-","C","D","0","","","","","Y","Y","A","07",0,2,0,0,0,0,0,0,0,"-","-",,
"5638112",2012,20120921,1942,20120621,0355,"32576","1232","4","5","7","1942","0","0","0","L","0","12T41","SLAUSON AV","ARLINGTON AV","56","E","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","03",22350,"","N","D","C","A","A","H","-","C","D","0","","","","Y","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5638113",2012,20120810,1942,20120714,1930,"40646","1837","6","5","7","1942","0","0","0","R","0","12T41","COMPTON AV","114TH ST","174","N","N","A","-","N","",,,"","",,"","","","Y","1",1,0,3,"A","-","01",23152,"A","N","F","A","A","A","H","-","A","D","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5638142",2012,20120813,1942,20120728,2030,"39356","1987","6","5","7","1942","0","0","0","","0","9T57","PARTHENIA ST","ORION AV","0","","Y","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","10",21950,"A","N","G","B","B","A","H","-","C","A","0","Y","","","","Y","","-","99",0,0,0,1,0,0,0,0,0,"-","-",,
"5638150",2012,20120814,1942,20120724,0940,"39586","0118","2","5","7","1942","0","0","0","A","0","1T11","SPRING ST","AURORA ST","2","E","N","A","-","N","",,,"","",,"","","","Y","1",1,0,1,"A","-","03",22350,"","N","E","I","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5638154",2012,20120814,1942,20120729,2135,"39192","1794","7","5","7","1942","0","0","0","Q","0","10TL39","RESEDA BL","ROSCOE BL","340","N","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21955,"","N","G","B","D","A","H","-","C","D","0","Y","","","","Y","Y","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638159",2012,20120815,1942,20120801,2240,"40163","1654","3","5","7","1942","0","0","0","P","0","15T43","BRANFORD ST","SAN FERNANDO RD","218","E","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","03",22350,"","N","E","J","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5638176",2012,20120814,1942,20120727,0720,"36698","0424","5","5","7","1942","0","0","0","D","0","1T11W2","MISSION RD","ZONAL AV","1027","N","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21954,"A","N","G","B","E","A","H","-","A","A","0","Y","","","","Y","","A","07",0,0,0,1,0,0,0,0,0,"-","-",,
"5638177",2012,20120816,1942,20120503,1156,"38421","0854","4","5","7","1942","0","0","0","H","0","14TL47","COTNER AV","SANTA MONICA BL","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","03",22350,"","N","G","B","F","A","H","-","A","A","0","Y","","","","Y","","D","22",0,0,0,1,0,0,0,0,0,"-","-",,
"5638179",2012,20120816,1942,20120801,0350,"37143","1924","3","5","7","1942","0","0","0","","0","19T73","SAN FERNANDO RD","BLEEKER ST","318","N","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","03",22350,"","N","E","I","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5638190",2012,20120816,1942,20120805,2035,"39477","1037","7","5","7","1942","0","0","0","J","0","9T53","WHITE OAK AV","VANOWEN ST","248","S","N","A","-","N","",,,"","",,"","","","N","1",1,1,3,"A","-","11",21954,"A","N","G","B","D","A","H","-","D","D","0","Y","","","","Y","","N","60",0,1,0,1,1,0,0,0,0,"-","-",,
"5638221",2012,20120823,1942,20120808,1220,"40325","0497","3","5","7","1942","0","0","0","D","0","2TL15","SOTO ST","OLYMPIC BL","147","S","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","01",23152,"A","N","G","B","F","A","H","-","A","A","0","Y","","","","Y","","A","07",0,0,0,1,0,0,0,0,0,"-","-",,
"5638225",2012,20120824,1942,20120814,2025,"39477","1966","2","5","7","1942","0","0","0","","0","9T53","NORDHOFF ST","WAKEFIELD AV","164","W","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21954,"A","N","G","B","D","A","H","-","C","D","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638261",2012,20120831,1942,20120807,2300,"39507","0855","2","5","7","1942","0","0","0","H","0","6T7","VETERAN AV","SANTA MONICA BL","388","N","N","A","-","N","",,,"","",,"","","","Y","1",1,1,5,"A","-","11",21954,"A","N","G","B","D","A","H","-","E","D","0","Y","","","","Y","","N","60",0,1,0,1,0,0,0,0,0,"-","-",,
"5638291",2012,20120907,1942,20120819,0340,"40042","1148","7","5","7","1942","0","0","0","K","0","4TL45","CANON CREST ST","AVENUE 45","61","N","N","A","-","N","",,,"","",,"","","","N","1",1,0,1,"A","-","00",22650,"","N","H","G","A","A","E","-","C","A","0","","Y","","","Y","Y","L","04",0,0,0,0,0,1,0,0,0,"-","-",,
"5638350",2012,20120912,1942,20120811,0055,"40476","1215","6","5","7","1942","0","0","0","L","0","18T23","VERMONT AV","53RD ST","2","N","N","B","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","09",21801,"A","N","F","A","A","A","H","-","C","A","0","","","Y","","Y","","D","22",0,0,0,0,0,0,0,1,0,"-","-",,
"5638372",2012,20120913,1942,20120903,0805,"39217","","1","5","7","1942","0","0","0","","0","15TL47","BRANFORD ST","WOODMAN AV","0","W","N","A","-","N","",,,"","",,"","","","N","1",1,0,1,"A","-","03",22350,"","N","E","I","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5638420",2012,20120921,1942,20120909,0335,"25907","1596","7","5","7","1942","0","0","0","O","0","15T43","VENTURA BL","TUJUNGA AV","280","W","N","A","-","N","",,,"","",,"","","","Y","1",3,0,1,"A","-","03",22350,"","N","E","I","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5638437",2012,20120925,1942,20120618,1200,"31745","LOS A","1","5","7","1942","0","0","0","","0","3T5","WESTERN AV","55TH ST","215","S","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21954,"A","F","G","B","D","A","H","-","A","A","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
